"","period","orgunit","variable_name","value"
"27779","2015Q3","CS Kalale","ret_nrel_coh",0
"27780","2016Q1","CS Kalale","ret_nrel_coh",0
"27781","2015Q2","CS Kalale","ret_nrel_coh",0
"27782","2015Q1","CS Kalale","ret_nrel_coh",0
"27783","2016Q4","CS Kalale","ret_nrel_coh",0
"27784","2016Q2","CS Kalale","ret_nrel_coh",0
"27785","2016Q3","CS Kalale","ret_nrel_coh",0
"27786","2017Q1","CS Kalale","ret_nrel_coh",0
"27787","2017Q4","CS Kalale","ret_nrel_coh",0
"27788","2017Q2","CS Kalale","ret_nrel_coh",0
"27789","2017Q3","CS Kalale","ret_nrel_coh",1
"27790","2015Q4","CS Kalale","tbhiv_coh",0
"27791","2015Q3","CS Kalale","tbhiv_coh",0
"27792","2016Q1","CS Kalale","tbhiv_coh",1
"27793","2015Q2","CS Kalale","tbhiv_coh",0
"27794","2015Q1","CS Kalale","tbhiv_coh",0
"27795","2016Q4","CS Kalale","tbhiv_coh",0
"27796","2016Q2","CS Kalale","tbhiv_coh",0
"27797","2016Q3","CS Kalale","tbhiv_coh",0
"27798","2017Q1","CS Kalale","tbhiv_coh",0
"27799","2017Q4","CS Kalale","tbhiv_coh",0
"27800","2017Q2","CS Kalale","tbhiv_coh",0
"27801","2017Q3","CS Kalale","tbhiv_coh",0
"27802","2016Q1","CS Kalale","ret_nrel_labconf",0
"27803","2016Q4","CS Kalale","ret_nrel_labconf",0
"27804","2016Q2","CS Kalale","ret_nrel_labconf",0
"27805","2016Q3","CS Kalale","ret_nrel_labconf",0
"27806","2017Q1","CS Kalale","ret_nrel_labconf",0
"27807","2017Q4","CS Kalale","ret_nrel_labconf",0
"27808","2017Q2","CS Kalale","ret_nrel_labconf",0
"27809","2017Q3","CS Kalale","ret_nrel_labconf",1
"27810","2018Q1","CS Kalale","ret_nrel_labconf",0
"27811","2018Q4","CS Kalale","ret_nrel_labconf",0
"27812","2018Q2","CS Kalale","ret_nrel_labconf",0
"27813","2018Q3","CS Kalale","ret_nrel_labconf",0
"27814","2016Q1","CS Kalale","oth_labconf",0
"27815","2016Q4","CS Kalale","oth_labconf",0
"27816","2016Q2","CS Kalale","oth_labconf",0
"27817","2016Q3","CS Kalale","oth_labconf",0
"27818","2017Q1","CS Kalale","oth_labconf",0
"27819","2017Q4","CS Kalale","oth_labconf",0
"27820","2017Q2","CS Kalale","oth_labconf",0
"27821","2017Q3","CS Kalale","oth_labconf",0
"27822","2016Q1","CS Kalale","ret_nrel_clindx",0
"27823","2016Q4","CS Kalale","ret_nrel_clindx",0
"27824","2016Q2","CS Kalale","ret_nrel_clindx",0
"27825","2016Q3","CS Kalale","ret_nrel_clindx",0
"27826","2017Q1","CS Kalale","ret_nrel_clindx",0
"27827","2017Q2","CS Kalale","ret_nrel_clindx",0
"27828","2016Q1","CS Kalale","oth_clindx",0
"27829","2016Q4","CS Kalale","oth_clindx",0
"27830","2016Q2","CS Kalale","oth_clindx",0
"27831","2016Q3","CS Kalale","oth_clindx",0
"27832","2017Q1","CS Kalale","oth_clindx",0
"27833","2017Q2","CS Kalale","oth_clindx",0
"27834","2016Q1","CS Kalale","ret_nrel_ep",0
"27835","2016Q4","CS Kalale","ret_nrel_ep",0
"27836","2016Q2","CS Kalale","ret_nrel_ep",0
"27837","2016Q3","CS Kalale","ret_nrel_ep",0
"27838","2017Q1","CS Kalale","ret_nrel_ep",0
"27839","2017Q2","CS Kalale","ret_nrel_ep",0
"27840","2016Q1","CS Kalale","oth_ep",0
"27841","2016Q4","CS Kalale","oth_ep",0
"27842","2016Q2","CS Kalale","oth_ep",0
"27843","2016Q3","CS Kalale","oth_ep",0
"27844","2017Q1","CS Kalale","oth_ep",0
"27845","2017Q2","CS Kalale","oth_ep",0
"27846","2016Q1","CS Kalale","presumptive_test",13
"27847","2016Q4","CS Kalale","presumptive_test",19
"27848","2016Q2","CS Kalale","presumptive_test",18
"27849","2016Q3","CS Kalale","presumptive_test",21
"27850","2016Q1","CS Kalale","presumptive_testpos",5
"27851","2016Q4","CS Kalale","presumptive_testpos",4
"27852","2016Q2","CS Kalale","presumptive_testpos",3
"27853","2016Q3","CS Kalale","presumptive_testpos",3
"27854","2015Q4","CS Kalale","newrel_labconf_coh",5
"27855","2015Q3","CS Kalale","newrel_labconf_coh",2
"27856","2016Q1","CS Kalale","newrel_labconf_coh",8
"27857","2015Q2","CS Kalale","newrel_labconf_coh",4
"27858","2015Q1","CS Kalale","newrel_labconf_coh",3
"27859","2016Q4","CS Kalale","newrel_labconf_coh",4
"27860","2016Q2","CS Kalale","newrel_labconf_coh",4
"27861","2016Q3","CS Kalale","newrel_labconf_coh",3
"27862","2017Q1","CS Kalale","newrel_labconf_coh",4
"27863","2017Q4","CS Kalale","newrel_labconf_coh",9
"27864","2017Q2","CS Kalale","newrel_labconf_coh",3
"27865","2017Q3","CS Kalale","newrel_labconf_coh",2
"27866","2015Q4","CS Kalale","newrel_clindx_coh",0
"27867","2015Q3","CS Kalale","newrel_clindx_coh",0
"27868","2016Q1","CS Kalale","newrel_clindx_coh",0
"27869","2015Q2","CS Kalale","newrel_clindx_coh",1
"27870","2015Q1","CS Kalale","newrel_clindx_coh",1
"27871","2016Q4","CS Kalale","newrel_clindx_coh",1
"27872","2016Q2","CS Kalale","newrel_clindx_coh",1
"27873","2016Q3","CS Kalale","newrel_clindx_coh",0
"27874","2017Q1","CS Kalale","newrel_clindx_coh",0
"27875","2017Q4","CS Kalale","newrel_clindx_coh",0
"27876","2017Q2","CS Kalale","newrel_clindx_coh",2
"27877","2017Q3","CS Kalale","newrel_clindx_coh",0
"27878","2015Q4","CS Kalale","newrel_labconf_fail",0
"27879","2015Q4","CS Kalale","newrel_labconf_neval",0
"27880","2015Q4","CS Kalale","newrel_labconf_died",0
"27881","2015Q4","CS Kalale","newrel_labconf_lost",0
"27882","2015Q4","CS Kalale","newrel_labconf_cmplt",0
"27883","2015Q4","CS Kalale","newrel_labconf_cur",5
"27884","2015Q3","CS Kalale","newrel_labconf_fail",0
"27885","2015Q3","CS Kalale","newrel_labconf_neval",0
"27886","2015Q3","CS Kalale","newrel_labconf_died",0
"27887","2015Q3","CS Kalale","newrel_labconf_lost",0
"27888","2015Q3","CS Kalale","newrel_labconf_cmplt",0
"27889","2015Q3","CS Kalale","newrel_labconf_cur",2
"27890","2016Q1","CS Kalale","newrel_labconf_fail",0
"27891","2016Q1","CS Kalale","newrel_labconf_neval",0
"27892","2016Q1","CS Kalale","newrel_labconf_died",0
"27893","2016Q1","CS Kalale","newrel_labconf_lost",0
"27894","2016Q1","CS Kalale","newrel_labconf_cmplt",0
"27895","2016Q1","CS Kalale","newrel_labconf_cur",8
"27896","2015Q2","CS Kalale","newrel_labconf_fail",0
"27897","2015Q2","CS Kalale","newrel_labconf_neval",0
"27898","2015Q2","CS Kalale","newrel_labconf_died",1
"27899","2015Q2","CS Kalale","newrel_labconf_lost",0
"27900","2015Q2","CS Kalale","newrel_labconf_cmplt",0
"27901","2015Q2","CS Kalale","newrel_labconf_cur",3
"27902","2015Q1","CS Kalale","newrel_labconf_fail",0
"27903","2015Q1","CS Kalale","newrel_labconf_neval",0
"27904","2015Q1","CS Kalale","newrel_labconf_died",0
"27905","2015Q1","CS Kalale","newrel_labconf_lost",0
"27906","2015Q1","CS Kalale","newrel_labconf_cmplt",0
"27907","2015Q1","CS Kalale","newrel_labconf_cur",3
"27908","2016Q4","CS Kalale","newrel_labconf_fail",0
"27909","2016Q4","CS Kalale","newrel_labconf_neval",0
"27910","2016Q4","CS Kalale","newrel_labconf_died",0
"27911","2016Q4","CS Kalale","newrel_labconf_lost",0
"27912","2016Q4","CS Kalale","newrel_labconf_cmplt",0
"27913","2016Q4","CS Kalale","newrel_labconf_cur",4
"27914","2016Q2","CS Kalale","newrel_labconf_fail",0
"27915","2016Q2","CS Kalale","newrel_labconf_neval",0
"27916","2016Q2","CS Kalale","newrel_labconf_died",0
"27917","2016Q2","CS Kalale","newrel_labconf_lost",0
"27918","2016Q2","CS Kalale","newrel_labconf_cmplt",0
"27919","2016Q2","CS Kalale","newrel_labconf_cur",4
"27920","2016Q3","CS Kalale","newrel_labconf_fail",0
"27921","2016Q3","CS Kalale","newrel_labconf_neval",0
"27922","2016Q3","CS Kalale","newrel_labconf_died",0
"27923","2016Q3","CS Kalale","newrel_labconf_lost",0
"27924","2016Q3","CS Kalale","newrel_labconf_cmplt",0
"27925","2016Q3","CS Kalale","newrel_labconf_cur",3
"27926","2017Q1","CS Kalale","newrel_labconf_fail",0
"27927","2017Q1","CS Kalale","newrel_labconf_neval",0
"27928","2017Q1","CS Kalale","newrel_labconf_died",0
"27929","2017Q1","CS Kalale","newrel_labconf_lost",0
"27930","2017Q1","CS Kalale","newrel_labconf_cmplt",0
"27931","2017Q1","CS Kalale","newrel_labconf_cur",4
"27932","2017Q4","CS Kalale","newrel_labconf_fail",0
"27933","2017Q4","CS Kalale","newrel_labconf_neval",0
"27934","2017Q4","CS Kalale","newrel_labconf_died",0
"27935","2017Q4","CS Kalale","newrel_labconf_lost",0
"27936","2017Q4","CS Kalale","newrel_labconf_cmplt",0
"27937","2017Q4","CS Kalale","newrel_labconf_cur",9
"27938","2017Q2","CS Kalale","newrel_labconf_fail",0
"27939","2017Q2","CS Kalale","newrel_labconf_neval",0
"27940","2017Q2","CS Kalale","newrel_labconf_died",0
"27941","2017Q2","CS Kalale","newrel_labconf_lost",0
"27942","2017Q2","CS Kalale","newrel_labconf_cmplt",0
"27943","2017Q2","CS Kalale","newrel_labconf_cur",3
"27944","2017Q3","CS Kalale","newrel_labconf_fail",0
"27945","2017Q3","CS Kalale","newrel_labconf_neval",0
"27946","2017Q3","CS Kalale","newrel_labconf_died",0
"27947","2017Q3","CS Kalale","newrel_labconf_lost",0
"27948","2017Q3","CS Kalale","newrel_labconf_cmplt",0
"27949","2017Q3","CS Kalale","newrel_labconf_cur",2
"27950","2015Q4","CS Kalale","newrel_clindx_neval",0
"27951","2015Q4","CS Kalale","newrel_clindx_died",0
"27952","2015Q4","CS Kalale","newrel_clindx_lost",0
"27953","2015Q4","CS Kalale","newrel_clindx_cmplt",0
"27954","2015Q3","CS Kalale","newrel_clindx_neval",0
"27955","2015Q3","CS Kalale","newrel_clindx_died",0
"27956","2015Q3","CS Kalale","newrel_clindx_lost",0
"27957","2015Q3","CS Kalale","newrel_clindx_cmplt",0
"27958","2016Q1","CS Kalale","newrel_clindx_neval",0
"27959","2016Q1","CS Kalale","newrel_clindx_died",0
"27960","2016Q1","CS Kalale","newrel_clindx_lost",0
"27961","2016Q1","CS Kalale","newrel_clindx_cmplt",0
"27962","2015Q2","CS Kalale","newrel_clindx_neval",0
"27963","2015Q2","CS Kalale","newrel_clindx_died",0
"27964","2015Q2","CS Kalale","newrel_clindx_lost",0
"27965","2015Q2","CS Kalale","newrel_clindx_cmplt",1
"27966","2015Q1","CS Kalale","newrel_clindx_fail",0
"27967","2015Q1","CS Kalale","newrel_clindx_neval",0
"27968","2015Q1","CS Kalale","newrel_clindx_died",0
"27969","2015Q1","CS Kalale","newrel_clindx_lost",0
"27970","2015Q1","CS Kalale","newrel_clindx_cmplt",1
"27971","2016Q4","CS Kalale","newrel_clindx_neval",0
"27972","2016Q4","CS Kalale","newrel_clindx_died",0
"27973","2016Q4","CS Kalale","newrel_clindx_lost",0
"27974","2016Q4","CS Kalale","newrel_clindx_cmplt",1
"27975","2016Q2","CS Kalale","newrel_clindx_neval",0
"27976","2016Q2","CS Kalale","newrel_clindx_died",0
"27977","2016Q2","CS Kalale","newrel_clindx_lost",0
"27978","2016Q2","CS Kalale","newrel_clindx_cmplt",1
"27979","2016Q3","CS Kalale","newrel_clindx_neval",0
"27980","2016Q3","CS Kalale","newrel_clindx_died",0
"27981","2016Q3","CS Kalale","newrel_clindx_lost",0
"27982","2016Q3","CS Kalale","newrel_clindx_cmplt",0
"27983","2017Q1","CS Kalale","newrel_clindx_neval",0
"27984","2017Q1","CS Kalale","newrel_clindx_died",0
"27985","2017Q1","CS Kalale","newrel_clindx_lost",0
"27986","2017Q1","CS Kalale","newrel_clindx_cmplt",0
"27987","2017Q4","CS Kalale","newrel_clindx_neval",0
"27988","2017Q4","CS Kalale","newrel_clindx_died",0
"27989","2017Q4","CS Kalale","newrel_clindx_lost",0
"27990","2017Q4","CS Kalale","newrel_clindx_cmplt",0
"27991","2017Q2","CS Kalale","newrel_clindx_neval",0
"27992","2017Q2","CS Kalale","newrel_clindx_died",0
"27993","2017Q2","CS Kalale","newrel_clindx_lost",0
"27994","2017Q2","CS Kalale","newrel_clindx_cmplt",2
"27995","2017Q3","CS Kalale","newrel_clindx_neval",0
"27996","2017Q3","CS Kalale","newrel_clindx_died",0
"27997","2017Q3","CS Kalale","newrel_clindx_lost",0
"27998","2017Q3","CS Kalale","newrel_clindx_cmplt",0
"27999","2016Q1","CS Kalale","newrel_04m",0
"28000","2016Q1","CS Kalale","newrel_04f",0
"28001","2016Q1","CS Kalale","newrel_514m",0
"28002","2016Q1","CS Kalale","newrel_514f",0
"28003","2016Q1","CS Kalale","newrel_1524m",1
"28004","2016Q1","CS Kalale","newrel_1524f",1
"28005","2016Q1","CS Kalale","newrel_2534m",0
"28006","2016Q1","CS Kalale","newrel_2534f",0
"28007","2016Q1","CS Kalale","newrel_3544m",3
"28008","2016Q1","CS Kalale","newrel_3544f",0
"28009","2016Q1","CS Kalale","newrel_4554m",2
"28010","2016Q1","CS Kalale","newrel_4554f",0
"28011","2016Q1","CS Kalale","newrel_5564m",1
"28012","2016Q1","CS Kalale","newrel_5564f",0
"28013","2016Q1","CS Kalale","newrel_65m",0
"28014","2016Q1","CS Kalale","newrel_65f",0
"28015","2016Q1","CS Kalale","newrel_um",0
"28016","2016Q1","CS Kalale","newrel_uf",0
"28017","2016Q4","CS Kalale","newrel_04m",0
"28018","2016Q4","CS Kalale","newrel_04f",0
"28019","2016Q4","CS Kalale","newrel_514m",0
"28020","2016Q4","CS Kalale","newrel_514f",0
"28021","2016Q4","CS Kalale","newrel_1524m",0
"28022","2016Q4","CS Kalale","newrel_1524f",0
"28023","2016Q4","CS Kalale","newrel_2534m",2
"28024","2016Q4","CS Kalale","newrel_2534f",0
"28025","2016Q4","CS Kalale","newrel_3544m",0
"28026","2016Q4","CS Kalale","newrel_3544f",1
"28027","2016Q4","CS Kalale","newrel_4554m",0
"28028","2016Q4","CS Kalale","newrel_4554f",0
"28029","2016Q4","CS Kalale","newrel_5564m",0
"28030","2016Q4","CS Kalale","newrel_5564f",0
"28031","2016Q4","CS Kalale","newrel_65m",1
"28032","2016Q4","CS Kalale","newrel_65f",1
"28033","2016Q2","CS Kalale","newrel_04m",0
"28034","2016Q2","CS Kalale","newrel_04f",0
"28035","2016Q2","CS Kalale","newrel_514m",0
"28036","2016Q2","CS Kalale","newrel_514f",0
"28037","2016Q2","CS Kalale","newrel_1524m",1
"28038","2016Q2","CS Kalale","newrel_1524f",0
"28039","2016Q2","CS Kalale","newrel_2534m",0
"28040","2016Q2","CS Kalale","newrel_2534f",1
"28041","2016Q2","CS Kalale","newrel_3544m",0
"28042","2016Q2","CS Kalale","newrel_3544f",0
"28043","2016Q2","CS Kalale","newrel_4554m",0
"28044","2016Q2","CS Kalale","newrel_4554f",0
"28045","2016Q2","CS Kalale","newrel_5564m",2
"28046","2016Q2","CS Kalale","newrel_5564f",0
"28047","2016Q2","CS Kalale","newrel_65m",1
"28048","2016Q2","CS Kalale","newrel_65f",0
"28049","2016Q3","CS Kalale","newrel_04m",0
"28050","2016Q3","CS Kalale","newrel_04f",0
"28051","2016Q3","CS Kalale","newrel_514m",0
"28052","2016Q3","CS Kalale","newrel_514f",0
"28053","2016Q3","CS Kalale","newrel_1524m",0
"28054","2016Q3","CS Kalale","newrel_1524f",0
"28055","2016Q3","CS Kalale","newrel_2534m",0
"28056","2016Q3","CS Kalale","newrel_2534f",0
"28057","2016Q3","CS Kalale","newrel_3544m",0
"28058","2016Q3","CS Kalale","newrel_3544f",1
"28059","2016Q3","CS Kalale","newrel_4554m",0
"28060","2016Q3","CS Kalale","newrel_4554f",0
"28061","2016Q3","CS Kalale","newrel_5564m",1
"28062","2016Q3","CS Kalale","newrel_5564f",1
"28063","2016Q3","CS Kalale","newrel_65m",0
"28064","2016Q3","CS Kalale","newrel_65f",0
"28065","2017Q1","CS Kalale","newrel_04m",0
"28066","2017Q1","CS Kalale","newrel_04f",0
"28067","2017Q1","CS Kalale","newrel_514m",0
"28068","2017Q1","CS Kalale","newrel_514f",0
"28069","2017Q1","CS Kalale","newrel_1524m",0
"28070","2017Q1","CS Kalale","newrel_1524f",1
"28071","2017Q1","CS Kalale","newrel_2534m",1
"28072","2017Q1","CS Kalale","newrel_2534f",0
"28073","2017Q1","CS Kalale","newrel_3544m",0
"28074","2017Q1","CS Kalale","newrel_3544f",0
"28075","2017Q1","CS Kalale","newrel_4554m",1
"28076","2017Q1","CS Kalale","newrel_4554f",0
"28077","2017Q1","CS Kalale","newrel_5564m",1
"28078","2017Q1","CS Kalale","newrel_5564f",0
"28079","2017Q1","CS Kalale","newrel_65m",0
"28080","2017Q1","CS Kalale","newrel_65f",0
"28081","2017Q1","CS Kalale","newrel_um",0
"28082","2017Q1","CS Kalale","newrel_uf",0
"28083","2017Q4","CS Kalale","newrel_04m",0
"28084","2017Q4","CS Kalale","newrel_04f",0
"28085","2017Q4","CS Kalale","newrel_514m",0
"28086","2017Q4","CS Kalale","newrel_514f",0
"28087","2017Q4","CS Kalale","newrel_1524m",1
"28088","2017Q4","CS Kalale","newrel_1524f",0
"28089","2017Q4","CS Kalale","newrel_2534m",0
"28090","2017Q4","CS Kalale","newrel_2534f",1
"28091","2017Q4","CS Kalale","newrel_3544m",0
"28092","2017Q4","CS Kalale","newrel_3544f",1
"28093","2017Q4","CS Kalale","newrel_4554m",4
"28094","2017Q4","CS Kalale","newrel_4554f",0
"28095","2017Q4","CS Kalale","newrel_5564m",1
"28096","2017Q4","CS Kalale","newrel_5564f",1
"28097","2017Q4","CS Kalale","newrel_65m",0
"28098","2017Q4","CS Kalale","newrel_65f",0
"28099","2017Q2","CS Kalale","newrel_04m",0
"28100","2017Q2","CS Kalale","newrel_04f",0
"28101","2017Q2","CS Kalale","newrel_514m",0
"28102","2017Q2","CS Kalale","newrel_514f",1
"28103","2017Q2","CS Kalale","newrel_1524m",1
"28104","2017Q2","CS Kalale","newrel_1524f",1
"28105","2017Q2","CS Kalale","newrel_2534m",0
"28106","2017Q2","CS Kalale","newrel_2534f",1
"28107","2017Q2","CS Kalale","newrel_3544m",0
"28108","2017Q2","CS Kalale","newrel_3544f",0
"28109","2017Q2","CS Kalale","newrel_4554m",0
"28110","2017Q2","CS Kalale","newrel_4554f",0
"28111","2017Q2","CS Kalale","newrel_5564m",0
"28112","2017Q2","CS Kalale","newrel_5564f",0
"28113","2017Q2","CS Kalale","newrel_65m",1
"28114","2017Q2","CS Kalale","newrel_65f",0
"28115","2017Q2","CS Kalale","newrel_um",0
"28116","2017Q2","CS Kalale","newrel_uf",0
"28117","2017Q3","CS Kalale","newrel_04m",0
"28118","2017Q3","CS Kalale","newrel_04f",0
"28119","2017Q3","CS Kalale","newrel_514m",0
"28120","2017Q3","CS Kalale","newrel_514f",0
"28121","2017Q3","CS Kalale","newrel_1524m",0
"28122","2017Q3","CS Kalale","newrel_1524f",1
"28123","2017Q3","CS Kalale","newrel_2534m",0
"28124","2017Q3","CS Kalale","newrel_2534f",1
"28125","2017Q3","CS Kalale","newrel_3544m",0
"28126","2017Q3","CS Kalale","newrel_3544f",0
"28127","2017Q3","CS Kalale","newrel_4554m",0
"28128","2017Q3","CS Kalale","newrel_4554f",0
"28129","2017Q3","CS Kalale","newrel_5564m",0
"28130","2017Q3","CS Kalale","newrel_5564f",0
"28131","2017Q3","CS Kalale","newrel_65m",0
"28132","2017Q3","CS Kalale","newrel_65f",0
"28133","2018Q1","CS Kalale","newrel_04m",0
"28134","2018Q1","CS Kalale","newrel_04f",0
"28135","2018Q1","CS Kalale","newrel_514m",0
"28136","2018Q1","CS Kalale","newrel_514f",0
"28137","2018Q1","CS Kalale","newrel_1524m",0
"28138","2018Q1","CS Kalale","newrel_1524f",0
"28139","2018Q1","CS Kalale","newrel_2534m",3
"28140","2018Q1","CS Kalale","newrel_2534f",0
"28141","2018Q1","CS Kalale","newrel_3544m",1
"28142","2018Q1","CS Kalale","newrel_3544f",0
"28143","2018Q1","CS Kalale","newrel_4554m",2
"28144","2018Q1","CS Kalale","newrel_4554f",2
"28145","2018Q1","CS Kalale","newrel_5564m",1
"28146","2018Q1","CS Kalale","newrel_5564f",0
"28147","2018Q1","CS Kalale","newrel_65m",0
"28148","2018Q1","CS Kalale","newrel_65f",0
"28149","2018Q4","CS Kalale","newrel_04m",0
"28150","2018Q4","CS Kalale","newrel_04f",0
"28151","2018Q4","CS Kalale","newrel_514m",0
"28152","2018Q4","CS Kalale","newrel_514f",0
"28153","2018Q4","CS Kalale","newrel_1524m",0
"28154","2018Q4","CS Kalale","newrel_1524f",2
"28155","2018Q4","CS Kalale","newrel_2534m",1
"28156","2018Q4","CS Kalale","newrel_2534f",0
"28157","2018Q4","CS Kalale","newrel_3544m",0
"28158","2018Q4","CS Kalale","newrel_3544f",0
"28159","2018Q4","CS Kalale","newrel_4554m",0
"28160","2018Q4","CS Kalale","newrel_4554f",0
"28161","2018Q4","CS Kalale","newrel_5564m",0
"28162","2018Q4","CS Kalale","newrel_5564f",0
"28163","2018Q4","CS Kalale","newrel_65m",0
"28164","2018Q4","CS Kalale","newrel_65f",0
"28165","2018Q2","CS Kalale","newrel_04m",0
"28166","2018Q2","CS Kalale","newrel_04f",0
"28167","2018Q2","CS Kalale","newrel_514m",0
"28168","2018Q2","CS Kalale","newrel_514f",1
"28169","2018Q2","CS Kalale","newrel_1524m",1
"28170","2018Q2","CS Kalale","newrel_1524f",0
"28171","2018Q2","CS Kalale","newrel_2534m",0
"28172","2018Q2","CS Kalale","newrel_2534f",1
"28173","2018Q2","CS Kalale","newrel_3544m",0
"28174","2018Q2","CS Kalale","newrel_3544f",0
"28175","2018Q2","CS Kalale","newrel_4554m",2
"28176","2018Q2","CS Kalale","newrel_4554f",0
"28177","2018Q2","CS Kalale","newrel_5564m",1
"28178","2018Q2","CS Kalale","newrel_5564f",0
"28179","2018Q2","CS Kalale","newrel_65m",0
"28180","2018Q2","CS Kalale","newrel_65f",0
"28181","2018Q3","CS Kalale","newrel_04m",0
"28182","2018Q3","CS Kalale","newrel_04f",0
"28183","2018Q3","CS Kalale","newrel_514m",0
"28184","2018Q3","CS Kalale","newrel_514f",0
"28185","2018Q3","CS Kalale","newrel_1524m",0
"28186","2018Q3","CS Kalale","newrel_1524f",0
"28187","2018Q3","CS Kalale","newrel_2534m",0
"28188","2018Q3","CS Kalale","newrel_2534f",0
"28189","2018Q3","CS Kalale","newrel_3544m",1
"28190","2018Q3","CS Kalale","newrel_3544f",0
"28191","2018Q3","CS Kalale","newrel_4554m",1
"28192","2018Q3","CS Kalale","newrel_4554f",0
"28193","2018Q3","CS Kalale","newrel_5564m",2
"28194","2018Q3","CS Kalale","newrel_5564f",0
"28195","2018Q3","CS Kalale","newrel_65m",0
"28196","2018Q3","CS Kalale","newrel_65f",0
"28197","2016Q1","CS Kalale","hiv_art_out",1
"28198","2016Q4","CS Kalale","hiv_art_out",0
"28199","2016Q2","CS Kalale","hiv_art_out",0
"28200","2016Q3","CS Kalale","hiv_art_out",0
"28201","2017Q1","CS Kalale","hiv_art_out",0
"28202","2017Q4","CS Kalale","hiv_art_out",0
"28203","2017Q2","CS Kalale","hiv_art_out",0
"28204","2017Q3","CS Kalale","hiv_art_out",0
"28205","2016Q1","CS Kalale","hiv_cpt_out",1
"28206","2016Q4","CS Kalale","hiv_cpt_out",0
"28207","2016Q2","CS Kalale","hiv_cpt_out",0
"28208","2016Q3","CS Kalale","hiv_cpt_out",0
"28209","2017Q1","CS Kalale","hiv_cpt_out",0
"28210","2017Q4","CS Kalale","hiv_cpt_out",0
"28211","2017Q2","CS Kalale","hiv_cpt_out",0
"28212","2017Q3","CS Kalale","hiv_cpt_out",0
"28213","2016Q1","CS Kalale","hivtest_pos_out",1
"28214","2016Q4","CS Kalale","hivtest_pos_out",0
"28215","2016Q2","CS Kalale","hivtest_pos_out",0
"28216","2016Q3","CS Kalale","hivtest_pos_out",0
"28217","2017Q1","CS Kalale","hivtest_pos_out",0
"28218","2017Q4","CS Kalale","hivtest_pos_out",0
"28219","2017Q2","CS Kalale","hivtest_pos_out",0
"28220","2017Q3","CS Kalale","hivtest_pos_out",0
"28221","2016Q1","CS Nikki","new_labconf",3
